stress_q1,stress_q2,stress_q3,stress_q4,stress_q5,scws,income,investment,gcse_min,parent_gender
3,6,5,5,4,50,13.911274878530806,9.019559419421583,1,Woman
2,6,1,6,1,43,20.988507307747618,6.81879631862613,0,Man
7,6,10,8,7,30,10.044965826041633,3.7748339955044674,1,Man
5,3,6,4,5,37,10.058517330900754,-1.4116865607392004,0,Man
4,1,4,6,5,41,16.52733176278167,7.969160467314465,0,Man
6,9,2,8,7,44,11.58630178677922,8.205238420602331,1,Woman
7,6,4,6,7,38,11.302911853967524,4.145133599484801,1,Woman
5,6,5,7,7,35,11.795038909789952,8.66401257125054,1,Woman
8,8,8,7,8,42,14.120173865941311,6.773476441918361,0,Man
6,2,7,4,5,39,10.203440715531933,6.0807161289278415,0,Man
0,2,3,1,0,42,17.77656934407374,6.637369800855412,0,Man
9,3,5,8,8,38,8.166294419204895,2.116903726320853,0,Woman
1,2,6,1,0,51,22.696067755836356,9.748952800088817,1,Woman
7,3,5,5,5,51,19.014152963722346,9.701191950532424,1,Woman
5,2,5,4,5,45,13.77658922882109,4.677921115853941,1,Woman
2,2,4,5,4,54,12.53699688830817,6.1610642467184364,0,Man
-0,3,0,3,0,52,15.192813965156237,8.838635088905894,1,Man
7,8,4,7,6,35,8.88477668991564,5.2359974626845895,0,Woman
10,10,6,10,9,39,19.885792483835047,8.796552884608365,0,Man
10,10,9,10,9,38,1.2817918475430403,2.975170619750118,0,Other
4,3,2,3,3,49,12.024404545999124,6.447304306794473,0,Man
6,4,4,7,4,38,13.206254196880423,7.196511745709226,0,Woman
8,8,5,5,5,38,22.314243019741912,9.431398777139158,1,Woman
4,6,2,2,3,52,27.594121107789157,12.338322114493042,1,Woman
7,6,9,8,10,35,3.894737007670809,1.4503545598713279,0,Woman
7,4,5,7,6,30,9.267468526440112,3.0464290910926692,0,Woman
5,2,7,6,3,54,24.564644261430104,11.105523790040857,1,Woman
7,5,8,5,8,43,16.038763057897523,6.434795268201118,0,Man
1,4,5,4,2,55,24.77622871513971,8.64777272997204,1,Man
7,8,8,9,9,38,13.509130605516683,7.616609575524436,1,Woman
3,7,7,7,6,38,16.30544876391606,9.691285315691358,0,Man
6,6,7,8,7,38,15.876662503816771,6.787171770231834,1,Woman
4,6,5,4,6,42,15.474707888492292,3.301074187841449,0,Woman
1,1,1,5,4,58,23.37054862865032,9.861402101930802,1,Woman
6,5,2,5,5,35,6.977454183328735,6.456227875540135,1,Man
7,8,3,9,6,44,11.086637369891058,5.939205991063719,1,Woman
8,4,8,5,7,39,11.625988358866113,5.662931602210311,1,Man
8,6,6,10,7,37,10.90802241712396,5.705832200404312,0,Man
4,5,6,5,5,52,18.582045336772048,8.549695617473287,1,Woman
5,3,3,3,2,41,13.950544666257507,5.260189268104669,1,Woman
4,2,6,3,3,54,15.764007556527066,7.059728296379352,0,Man
1,4,0,-0,2,43,15.80103582676372,5.353192515045292,0,Man
3,2,8,3,2,44,19.362045770577637,9.514487800467242,1,Woman
7,7,7,6,5,48,19.433266661137132,12.159983781420706,1,Woman
2,6,4,5,7,49,24.34379482321033,11.108363246648464,1,Woman
6,5,0,3,7,48,16.630696290225696,8.217000304162756,1,Woman
5,3,1,6,5,38,12.511648673464379,3.904156912532979,1,Woman
5,7,2,4,6,37,12.841785834662934,4.425777916499053,0,Woman
0,0,3,2,0,54,21.204634578958753,11.967702137928821,1,Woman
3,9,6,5,5,49,13.615741899426752,7.278698482484324,1,Woman
6,8,6,8,8,28,5.518791162746295,3.6940477851460645,0,Woman
8,8,4,4,9,35,7.884480587435203,6.058691960032695,1,Man
4,6,5,4,2,44,18.363827469053263,8.187642919939469,1,Woman
2,4,9,5,5,47,16.283245865549024,11.807794182417926,1,Woman
3,3,3,4,3,53,20.844919931563645,9.96669672167397,1,Woman
5,5,3,7,5,42,14.34145476358846,7.5428692128543595,1,Woman
2,2,1,3,4,47,17.228903620866767,9.018546622179834,1,Woman
1,-0,4,-0,3,56,24.856653309462114,10.823889528404104,1,Woman
7,6,7,6,7,41,3.890465405214279,1.012120535540129,1,Woman
6,5,10,6,8,42,18.57154940407483,9.308531900751202,1,Man
-0,3,5,-0,0,55,16.261676026703917,5.063554022246181,1,Woman
5,5,2,5,5,37,15.197014289598444,2.914944747806514,0,Woman
3,4,5,6,4,41,15.471262357725807,8.275032817910006,0,Man
3,-0,1,5,3,50,13.21571238223894,7.291491473167052,0,Man
5,10,6,5,6,52,20.751739517924445,10.092590625721892,0,Man
9,6,7,6,5,40,12.748813616177673,7.516753461782471,0,Woman
5,6,5,4,4,39,3.039768605137297,1.1820404335578258,1,Man
6,9,5,8,8,36,3.8118993549540754,2.941714830229051,1,Woman
7,6,8,2,6,51,16.608248156187,9.934561734551242,1,Woman
6,7,5,4,5,40,16.515855948114105,7.811247625813481,1,Woman
4,3,1,3,3,41,18.402192666796743,8.72227482166345,1,Woman
6,8,6,4,3,51,21.045684576245495,10.49739924082279,1,Woman
6,5,4,1,5,43,17.604303871102907,12.052780130354018,1,Woman
4,7,7,5,4,50,17.320993168929448,11.275254835538068,1,Woman
3,3,4,4,2,45,19.702836359935944,8.311030405450369,0,Man
5,3,3,0,5,42,21.436853798484503,7.905264192782959,0,Man
3,4,1,5,4,55,19.682289417823196,10.315640146350033,1,Woman
5,4,5,4,4,39,6.295964942862511,0.9454486683218661,0,Woman
6,7,5,6,7,41,9.366821342554097,7.392422154305301,0,Man
0,0,2,0,1,54,21.46109996011654,8.989513862207609,1,Woman
5,4,7,1,3,49,24.041589407518927,11.569717011136705,1,Woman
4,3,2,4,3,50,28.09904128344452,11.42698060814056,1,Man
7,5,5,7,6,50,20.610515707120317,12.302883263291427,1,Woman
1,1,0,0,0,55,23.379553777242158,12.674682811673765,1,Woman
6,5,5,6,6,47,8.784093470689864,6.498615886234323,1,Man
10,10,7,8,8,31,3.3950322418754197,5.220075332358671,0,Woman
2,2,1,3,3,33,10.134347209049057,3.6674687361058504,0,Woman
8,4,6,7,8,43,6.12289167392376,3.910103256646673,1,Woman
7,7,1,5,5,40,9.372477785469492,1.6627830244476423,0,Woman
8,5,8,5,8,36,16.571288963707573,6.79955784811021,0,Man
0,0,0,0,0,46,23.359352050108257,7.433345550148506,1,Woman
2,2,-0,2,2,56,19.635301807278964,11.263204666957108,1,Man
10,10,5,10,10,35,21.93432014705166,7.3322418839843,0,Man
6,6,8,6,5,32,15.721119872553281,5.5195830639381604,1,Woman
8,6,4,7,8,36,8.01255493764726,4.746048852106517,1,Man
0,3,0,2,1,49,18.10115350485502,7.851649063683892,0,Man
-0,0,3,0,2,53,23.881935494350806,11.907191266294337,1,Woman
7,6,4,8,7,45,11.781801456766104,5.3965392922865805,1,Woman
1,3,4,1,2,53,19.34779644248754,7.6789426142360435,1,Woman
8,4,1,4,7,40,14.156574156711464,4.5911458084927235,0,Woman
2,3,5,3,3,40,17.347183352251957,7.0169888745849,1,Man
4,4,8,3,1,46,13.574389842272797,6.173224015621532,1,Woman
7,5,6,5,8,45,20.32292509078384,9.19790764448515,0,Man
10,10,10,10,10,35,13.001917302368012,5.631714693161244,0,Man
6,6,3,6,5,45,11.951193155163038,3.0708013916608823,0,Man
2,4,6,1,2,41,17.65199877834029,5.007405314369951,1,Man
10,7,8,7,8,34,14.160361016922945,8.898090500651687,1,Woman
4,6,4,4,5,52,26.324061427405095,11.23984863967805,0,Man
8,7,5,7,8,44,17.782426824272918,6.302419245012582,0,Man
5,4,7,6,4,50,19.922628286009193,11.370886886461546,1,Woman
5,4,4,2,2,47,15.267317992772025,5.832012851685871,1,Woman
6,8,8,5,9,40,14.73629174982998,7.137145540311987,1,Woman
8,5,8,7,5,41,5.981086147288655,1.6762917353720894,0,Woman
4,3,2,3,4,59,23.116057340931782,10.590801100533756,1,Woman
10,10,10,10,10,34,-0.6521384656607214,-1.0323531668470949,0,Man
8,10,6,7,10,28,9.2297533627337,6.5088602243878855,0,Man
10,8,10,8,10,37,10.03468496178936,5.9404736605288715,0,Man
2,2,2,3,0,50,22.950472794001577,7.997314537361433,1,Woman
8,10,6,4,8,45,21.24842516884996,9.232708506734522,1,Woman
3,4,2,2,2,49,13.272760483338004,3.373229339856029,1,Woman
1,1,1,3,3,45,16.41399001960973,6.974507876247687,0,Man
1,3,0,5,1,59,28.636289498048132,10.684141952742522,1,Man
3,6,0,1,5,45,9.927518656567274,1.498439080331048,0,Woman
5,6,8,4,5,40,12.96164061009253,5.712456847514066,0,Man
3,3,3,1,0,42,21.774185722623656,7.663499331669713,1,Woman
6,7,6,8,7,28,12.275303078479368,7.661569030155347,1,Woman
10,10,8,10,10,40,5.956386393587344,1.5741207659163958,0,Man
2,0,2,2,0,55,17.640012587139058,8.178415922367275,0,Man
3,3,1,2,3,45,22.225147298811258,6.766903840982971,0,Other
5,6,5,7,8,43,15.722850783320807,8.83421364663792,1,Woman
0,0,0,0,0,53,26.556622963293332,7.847290235911819,1,Man
6,7,7,5,7,46,13.398298380254655,6.802138854591805,0,Man
6,5,8,4,5,55,10.716322627497355,8.192517768401009,1,Woman
5,3,3,5,2,40,17.251675179895372,7.226740529850754,1,Man
9,5,7,4,5,47,11.272501005866495,8.862261632756603,0,Man
5,1,6,1,2,43,13.986916830457544,5.402789113026101,1,Woman
5,4,5,7,5,45,22.75713364998788,8.276521839232977,1,Woman
10,7,8,9,8,41,11.025444807345474,4.325036577642784,1,Woman
5,0,0,5,3,51,24.201340653782417,11.373542378122256,1,Woman
2,2,0,1,4,38,16.011396534557637,3.733628238707947,0,Woman
5,6,2,6,7,45,12.506133526680149,6.705727125392945,1,Woman
4,3,4,5,4,37,17.06500577769837,7.630112747044386,1,Man
5,8,5,5,7,50,18.422657464679258,11.967591734183166,1,Woman
6,7,8,10,7,39,13.17314233868403,5.359748303361341,0,Man
7,5,9,9,6,39,12.659623329799892,6.753761522636596,0,Woman
0,3,5,0,0,56,29.683131223132982,13.424548583226768,1,Woman
6,5,5,4,4,37,8.94504887083144,3.90824916586204,0,Woman
10,10,8,10,10,27,-2.714019924878375,-1.3981223078087943,0,Man
8,6,6,9,8,45,7.995433620419613,4.4816384412935015,1,Woman
0,2,0,1,1,46,13.208422970701466,3.8688341771918284,0,Woman
2,3,4,2,3,53,14.388448790073099,6.38815121944512,0,Man
9,10,8,10,6,39,17.166991507323512,5.1080490250241,0,Woman
5,4,5,4,2,39,6.576501099766965,3.2018242062726463,1,Man
2,4,2,4,6,50,14.109749983082507,4.101614089864989,1,Woman
8,7,3,8,7,39,11.408910144929365,2.8067762373560203,1,Woman
2,2,6,3,5,48,20.80862744238829,8.475341028941664,1,Woman
9,10,9,6,10,43,19.197683527178434,10.930357093062094,1,Woman
8,7,6,4,8,40,8.058443301711925,1.8475182268461898,1,Man
3,4,5,2,3,44,12.976195161034143,8.792205830055394,0,Other
2,3,4,3,3,56,18.452096291460023,6.736651807787997,1,Woman
8,3,3,6,6,42,8.989507421151977,10.68134816303747,1,Woman
6,7,7,8,7,43,8.961577035340866,5.064395575045322,1,Woman
6,7,9,8,8,35,10.804870114835513,5.884996374528628,0,Other
4,6,4,0,3,52,21.171881597059613,7.753155739106493,1,Woman
10,7,10,7,9,44,13.096725961961289,8.379704075080866,0,Man
2,7,5,5,3,51,15.348600435830143,6.314973168333598,1,Woman
2,0,-0,2,1,48,17.670904328523385,7.5901106263034785,0,Other
4,7,6,5,7,38,15.472695294798609,7.36930188628282,1,Man
6,6,2,6,4,55,20.693485154559408,9.516924067498703,1,Woman
10,6,9,6,4,35,20.242605117193918,6.353399080720566,0,Man
9,10,5,7,8,40,14.572200820731949,8.813091149996358,1,Woman
2,3,5,3,2,43,14.857006443509519,6.220892211965554,0,Man
4,5,4,6,5,42,15.98375085587878,5.073268980638128,1,Woman
5,2,6,9,5,48,14.173835750763814,6.0733457785688865,1,Woman
5,6,9,6,8,50,12.037121613435062,4.811721566280056,1,Woman
2,3,3,1,3,49,13.126016606805146,5.647035641172728,1,Woman
5,5,1,5,3,49,14.96783716269035,8.480597393296554,1,Woman
10,10,8,10,9,35,8.190734499428329,4.715984521854418,0,Man
2,-0,1,2,2,38,4.448514814881776,-0.7041252457414604,0,Man
10,10,8,8,9,39,16.147719876042725,7.179674931023879,0,Man
3,4,2,7,5,47,7.577150203137278,4.037876829819034,1,Woman
1,3,4,0,1,58,21.58673375611626,10.728620105905504,0,Man
4,5,7,6,6,43,11.55871177032114,4.434706867477576,1,Woman
3,3,4,2,4,48,21.02161922908231,8.93084291344387,0,Man
7,5,7,7,8,42,15.13045636781127,8.91572204262815,1,Woman
10,8,7,9,9,28,5.005419675950421,0.569577810407754,0,Woman
8,8,8,9,8,34,13.527585277356255,4.65964342764039,0,Woman
3,3,5,4,1,40,12.849793306463116,2.802857021674681,1,Woman
3,3,4,1,2,48,14.7496572251941,5.7119187279370705,1,Woman
0,1,1,1,1,36,27.5565298667329,7.7923544384489345,1,Woman
6,3,6,5,6,41,12.391413484946156,7.0184267929468085,0,Man
6,9,8,3,3,45,17.348707990834697,12.137994945826478,0,Other
7,4,8,9,6,46,8.983533994616284,3.1738278595912184,0,Woman
7,3,7,6,5,28,8.878914235418963,5.721924906851681,1,Man
3,5,3,3,3,44,15.075450528632183,8.122014900027004,0,Man
4,8,7,6,6,54,29.887436299430284,14.907747942487166,1,Woman
4,6,3,4,3,58,29.87788453860708,14.72387133638712,1,Woman
5,2,5,1,4,45,9.8038360993041,4.279230347828484,0,Man
7,5,5,3,6,47,15.388014872174459,6.045703571426768,1,Woman
9,5,4,5,8,39,13.537892624162511,6.482597144002585,1,Woman
6,3,6,6,4,41,21.743055053509387,10.994290028252887,1,Woman
3,3,1,2,2,43,21.40342178105605,10.151788749511475,1,Woman
4,5,5,7,7,35,13.197039792793472,5.5389692170715605,0,Woman
2,1,1,1,1,51,16.268922337062005,7.2339449484345355,0,Man
10,8,7,10,9,36,3.8800000935667445,2.0164725788870594,1,Other
7,3,6,6,7,45,12.982084683633682,6.85107231445214,1,Woman
4,3,8,6,4,42,16.133750076382668,7.9259128964496774,1,Woman
3,5,7,5,3,47,24.178884936838827,7.965816078272846,0,Man
0,0,0,0,0,53,22.467557625079795,9.192562785863815,0,Man
4,4,5,8,2,56,19.172109500466384,9.85271699600552,1,Man
7,3,10,7,9,33,8.051771862236494,3.326958640873981,1,Man
4,1,3,5,5,47,9.895073385904041,4.06403544943109,0,Man
8,10,7,9,9,42,9.572274616240286,3.523072471385798,1,Woman
7,4,5,3,6,48,14.69815715859223,7.680297484849128,1,Man
10,10,10,10,10,39,2.259318403116872,6.56723831882292,0,Man
3,2,5,1,2,45,15.308830010894916,4.191295871448443,1,Woman
2,4,3,2,3,48,18.697775966994296,8.833365554757044,1,Woman
8,10,10,10,10,49,16.3555447500789,11.517904903965329,0,Man
10,8,10,10,7,37,15.736984033484932,5.791143546713215,0,Man
8,6,10,7,8,41,10.82077316698058,6.446875852116892,0,Man
4,1,1,3,4,38,19.427937095835354,7.6860210851124915,1,Man
0,0,1,0,1,57,20.137640780157817,7.817049018252381,1,Woman
5,1,1,1,1,48,25.4790207595916,11.268076260995967,0,Man
9,8,7,10,9,46,11.635148020945362,7.955675038282742,1,Woman
5,1,2,6,8,40,14.54586646449687,5.9775843962946595,1,Woman
4,3,3,1,2,46,22.708977134755212,9.421868203959905,0,Man
6,3,5,5,4,40,16.254586064318627,5.275549422321684,1,Man
6,7,6,9,6,44,9.007455588200699,5.889055086615124,1,Woman
5,7,6,2,6,32,5.2853573245801755,0.12111843596814253,0,Woman
3,2,6,3,2,49,18.59068597867877,8.492761033733009,1,Man
5,6,6,5,6,53,23.307927984609755,14.974963905705073,1,Woman
9,10,7,9,10,27,12.17712003079919,9.001705115654058,0,Other
6,10,3,9,5,51,19.997082589708107,10.007057796329159,0,Man
8,10,6,2,5,43,6.333858122285783,3.233401796714611,1,Woman
5,2,6,8,7,42,14.046248712951634,7.2658993090785575,0,Man
5,2,4,2,2,41,9.763954822010128,3.355684031685314,1,Woman
9,7,10,6,8,41,12.621195971089204,5.935977753797873,0,Man
7,5,5,9,5,37,16.574215785960675,8.263193183822956,1,Woman
2,6,4,5,2,49,18.885575944116148,8.960971264956752,0,Other
5,2,0,6,6,51,21.020287726015326,7.581970851356866,1,Woman
8,7,8,5,8,47,7.139054269367931,4.086494613824563,1,Woman
5,6,2,10,7,50,26.974047239004378,16.83654244460873,1,Man
3,1,3,2,0,45,15.444448205287422,4.349720819499497,1,Woman
8,10,10,7,7,43,10.598108315838399,6.138806561535602,0,Man
6,5,4,9,7,41,20.843619416826776,8.022936536559765,1,Woman
-0,1,3,4,2,49,27.992405547030362,11.906966612991418,1,Woman
5,3,4,1,3,48,17.926424097897954,10.327941990598301,1,Man
5,1,5,6,3,49,17.45972203644797,8.974708812845707,1,Woman
3,-0,4,5,3,53,22.44731127538335,12.960516973712117,1,Woman
1,2,0,5,3,46,19.372451958717225,6.028045072491467,0,Man
4,5,4,5,4,43,14.44077506589593,4.5117248943353605,1,Woman
3,5,5,4,3,46,21.203532894171786,10.11909843141925,1,Woman
8,7,9,7,7,39,10.642228585678609,5.8335134426223485,1,Woman
0,-0,0,0,0,52,24.508853062447784,7.495120052561558,1,Woman
7,6,3,7,6,40,11.679683993571953,6.4997842258595515,1,Woman
6,10,3,4,6,51,18.999698934196616,9.640815650870248,1,Woman
3,2,3,1,2,53,25.166806987950224,10.523790347415757,1,Man
7,6,4,6,5,39,11.141616405074592,6.535287869223472,0,Woman
8,5,5,6,6,45,17.197036446602397,11.329485487388514,1,Woman
0,-0,3,0,-0,49,19.681055393381754,6.074475422923152,1,Woman
6,6,4,7,6,33,3.9149500072814796,4.34149209999931,0,Woman
7,3,7,4,6,51,17.495531790629883,7.558164996173636,1,Woman
7,10,8,4,7,45,20.51491771807144,8.657394407070752,1,Woman
1,-0,0,1,0,47,15.688221875616085,6.744679894807566,0,Man
9,6,6,8,9,38,3.4898123714972353,4.0071183597620506,0,Woman
1,3,6,-0,0,57,27.32790210304437,10.265768377719475,1,Woman
9,6,6,6,8,37,18.05525762490412,7.8037419918182,1,Woman
4,0,5,5,5,47,16.988784336502885,5.147710227720401,1,Woman
6,6,8,5,6,50,13.661747005814467,5.198999321158443,0,Man
8,9,9,10,9,40,15.247134569658376,11.320041436784308,0,Man
2,4,6,2,0,52,21.279596419095185,7.89858796127032,1,Woman
1,0,4,3,2,54,24.527999345301776,11.903298125040333,1,Man
8,5,6,7,8,49,8.99638260101765,8.291497921011112,0,Man
9,8,7,9,9,32,7.677550881376495,4.671050568288335,0,Man
7,8,8,5,7,40,20.407312446048753,8.615280263604527,0,Man
0,0,-0,-0,-0,54,22.610075008098665,5.054395975529408,0,Man
6,5,5,6,8,35,1.9881012731443555,2.0671764282515044,1,Man
3,6,0,3,4,50,17.959381343565394,11.134749875544033,1,Man
7,7,6,5,5,50,12.377958772996188,8.851892159322578,0,Man
7,9,7,9,5,50,16.505440795065333,8.466075405752088,1,Woman
2,4,7,4,6,40,17.116041731529,4.3537834654168,0,Woman
6,3,6,3,2,51,17.774862642673266,10.216843109792023,1,Woman
4,3,2,6,4,53,15.550615549093212,7.985996480308658,1,Woman
5,5,5,3,4,49,23.647217036190295,11.765158165572112,1,Man
5,4,7,4,3,35,14.23750774507299,10.438809227204922,1,Woman
6,8,8,10,9,38,11.511000792669403,7.094890499348096,1,Woman
0,0,1,0,0,57,24.273714121069276,7.210756575925398,1,Woman
3,1,2,5,3,51,27.84766044217411,12.951861944799814,0,Man
5,3,5,3,3,42,16.244360308127064,8.515656680754224,1,Woman
9,8,9,6,7,36,12.228744175932437,5.175376922333655,1,Man
10,10,7,9,10,40,11.510533955716069,6.500184980348064,1,Man
3,4,2,3,2,52,18.31829822875405,11.364969441495175,1,Woman
2,5,3,8,3,47,19.603141011124272,9.777498870611133,1,Man
9,7,6,6,8,34,10.239427553056448,4.343074516681201,0,Man
8,10,10,8,6,43,14.105312255390853,8.873773763690815,1,Woman
4,4,5,5,7,46,14.868837068135726,7.990536047469236,1,Woman
7,7,7,6,5,42,8.23883083307081,7.8106307850767855,0,Man
3,2,3,4,1,57,20.440547632801206,11.251238136042206,0,Man
7,6,8,6,9,39,10.690162040711575,3.385637859777689,1,Man
3,6,1,5,5,35,10.050450706393178,3.9299310178336606,0,Woman
0,0,2,0,2,51,30.388247034187877,14.448173514169287,1,Woman
5,6,1,4,5,42,10.638409229832405,4.24022760232092,0,Man
4,2,4,5,5,58,22.05782660787547,12.008629283050372,1,Woman
4,5,10,5,4,48,9.13181383817318,3.535701747918222,1,Woman
8,8,7,7,6,43,21.688545927051567,7.565771508381259,1,Woman
0,-0,2,-0,0,58,27.00036540441165,9.938145291763647,1,Woman
0,0,3,0,0,53,20.83662708061683,11.023972603406913,1,Woman
3,3,3,1,3,47,16.736836981525805,3.769657627741256,1,Woman
5,0,1,0,3,45,20.69041995468799,9.497616414696557,1,Woman
4,7,3,3,4,50,15.325101710402071,4.296659062124845,0,Man
4,5,5,6,5,35,17.41954814419819,6.669643885358022,0,Woman
5,4,5,3,4,39,11.529083075702413,3.4210307994212146,0,Woman
5,2,6,5,3,42,15.429931214547038,5.604087325099588,1,Woman
2,2,1,0,0,50,20.981170586866995,8.730060128929185,1,Woman
8,3,5,1,4,45,18.083287116651746,6.803423549553919,1,Woman
5,4,6,7,5,45,12.631727044300591,4.6183328622977005,0,Man
3,5,1,5,3,42,16.06053359983491,5.801449451648072,0,Man
6,6,5,7,9,58,14.70197260596877,8.435271188704363,0,Man
7,3,6,4,7,46,14.733180878764797,7.510981099612536,1,Man
9,6,7,6,4,45,17.123081512151785,7.431500315614879,1,Woman
10,7,8,10,10,37,9.671827533146585,4.154299562180661,1,Woman
6,5,3,9,7,46,9.604962058548182,2.514699216956414,1,Woman
5,5,3,7,6,46,9.525879284652577,6.515710025355951,1,Man
4,-0,8,0,3,33,14.214391468433059,3.352764249338435,0,Woman
3,4,2,5,3,47,11.525344548873548,3.286995741103552,0,Other
5,6,2,7,4,49,24.65283428030437,13.126051672270354,1,Woman
9,10,10,6,9,39,13.867880698464738,4.459498128350372,1,Woman
5,7,6,6,7,39,13.46692938645929,5.765642493346515,1,Woman
5,4,5,7,6,42,14.980440443258226,7.544281833303552,1,Woman
8,5,8,7,7,42,15.237513085440087,9.849304186328418,1,Woman
4,3,4,5,4,39,14.232982457916192,4.3681884817060075,1,Man
9,6,6,10,9,42,11.953633109023823,10.429127026253784,1,Man
10,10,10,10,10,44,6.446287897466409,7.805582089802266,1,Man
0,3,3,4,1,44,25.622155235628945,10.151382350231053,1,Woman
8,6,6,7,7,37,6.4005751179990575,-1.1652919367681651,1,Man
0,1,0,1,3,42,21.656891729775467,7.584398565514066,0,Other
5,5,1,6,7,40,14.043522539392686,3.2931413874287196,0,Woman
1,5,5,2,1,42,17.821133279861446,7.118117129466566,1,Woman
6,7,2,6,7,49,10.784056277288002,6.8373630705464965,0,Man
0,1,3,3,4,47,10.088341415911394,3.140625464141107,0,Woman
1,4,7,4,1,50,23.672183866835322,9.606871704752663,1,Woman
8,7,4,7,9,32,8.18017949384908,1.1743701062709349,0,Woman
6,6,5,5,4,42,18.630781768242063,10.646970180428127,0,Man
6,4,6,6,4,47,17.56106396996153,7.535297130216826,1,Woman
5,8,6,8,8,33,12.554058698909994,4.44872768657738,1,Man
10,9,9,10,10,25,2.1383496194286256,1.2306490301902198,1,Other
7,8,7,8,8,33,5.68458339976317,6.050417986289067,0,Woman
0,0,0,1,1,44,22.876395276435534,10.055070766440963,1,Woman
5,4,2,5,5,49,15.760779568657489,5.665384095414226,1,Woman
10,6,8,8,8,41,11.602280322705752,9.247422661152896,0,Other
7,4,1,4,6,41,15.125110517358477,6.880443969401246,0,Man
3,4,4,3,3,58,25.321805563786725,11.087936566492779,1,Woman
6,6,6,6,6,36,17.29235638768741,9.146302994457507,1,Woman
9,6,7,8,8,36,11.690309514110108,4.112662268462469,1,Man
2,3,3,1,2,54,31.502591022559493,12.250023850775113,0,Man
3,3,7,3,3,41,18.18338238752439,7.982357598822857,1,Woman
2,5,3,3,4,42,14.493458332047283,6.801513477258498,1,Woman
6,4,10,6,5,52,10.508496816586494,6.811724474652278,0,Man
10,4,6,7,8,41,7.9750314752100575,9.58728824692383,1,Woman
7,7,8,8,4,40,15.351024223174115,10.445098327564335,1,Woman
7,4,9,4,7,38,16.631262884921302,7.920741998243528,1,Man
8,6,10,7,9,50,13.344018639491669,5.809526803745191,1,Woman
5,5,3,5,8,49,19.566986507629636,4.760137883325877,0,Man
2,3,5,1,1,57,22.995444614331255,11.88995609220103,0,Man
2,2,2,5,1,48,22.967132648132612,7.79571712170582,1,Woman
9,10,1,5,8,34,12.092752858350979,5.750538709893659,0,Woman
6,7,8,8,6,40,8.650166045138185,4.071844677622926,1,Woman
3,3,1,3,3,39,13.655185000626147,4.079556917691473,1,Man
2,6,5,2,3,48,20.937468470244127,4.333749988860678,1,Woman
1,4,4,0,2,49,18.04168414285156,8.011231353939404,0,Man
2,4,2,5,6,48,10.624942182564684,3.37244507671995,0,Man
